104,2021,Fall,Heinz College,AEM,93807,A1,DONALDSON, LESLIE,MUSEUM OPERATIONS,Graduate,13,11,4.64,4.64
105,2021,Fall,Heinz College,AEM,93809,A2,DONALDSON, LESLIE,PUBLIC ART,Graduate,13,8,4.88,4.88
106,2021,Fall,Heinz College,AEM,93811,A1,CRAWFORD, BRETT,PRD PERF ART SEASON,Graduate,14,11,4.82,4.91
107,2021,Fall,Heinz College,AEM,93828,A2,MCMAHON, JAMES,ADV TPCS FUNDRAISING,Graduate,7,6,4.83,4.67
108,2021,Fall,Heinz College,AEM,93831,A,GURWIN, DAVID,INT BUS LAW ART MNG,Graduate,21,18,4.44,4.39
109,2021,Fall,Heinz College,AEM,93832,A1,DONALDSON, LESLIE,ARTS & COMM DEV,Graduate,11,6,4.5,4.5
110,2021,Fall,Heinz College,AEM,93861,A,GREEN, DANIEL,SCRIPT/STORY ANALYSS,Graduate,35,24,4.71,4.63
111,2021,Fall,College of Fine Arts,ARC,48025,A,WORKINGER, HEATHER,FRST YR SEM:ARCH EDT,Undergraduate,61,30,4.1,3.77
112,2021,Fall,College of Fine Arts,ARC,48095,A,BARBUTO, NINA MARIE,SPTL CNCP NON-ARCTSI,Undergraduate,14,5,4.8,5.0
113,2021,Fall,College of Fine Arts,ARC,48100,1,KIM, MAN,ARCH DESIGN STUDIO,Undergraduate,65,34,4.18,4.03
114,2021,Fall,College of Fine Arts,ARC,48100,E,RAFSON, SARAH,ARCH DESIGN STUDIO,Undergraduate,13,6,4.33,4.17
115,2021,Fall,College of Fine Arts,ARC,48100,C,NIKOOKAR, Niloofar,ARCH DESIGN STUDIO,Undergraduate,13,9,5.0,5.0
116,2021,Fall,College of Fine Arts,ARC,48100,D,TOMPKINS, DANIEL,ARCH DESIGN STUDIO,Undergraduate,13,5,2.8,3.8
117,2021,Fall,College of Fine Arts,ARC,48100,B,MCFARLAND, JACKIE,ARCH DESIGN STUDIO,Undergraduate,13,7,4.86,4.57
118,2021,Fall,College of Fine Arts,ARC,48100,A,CHAN, BRUCE,ARCH DESIGN STUDIO,Undergraduate,13,8,4.38,4.25
119,2021,Fall,College of Fine Arts,ARC,48104,A1,HOLMES, JON,SHOP SKILLS,Undergraduate,8,5,5.0,5.0
120,2021,Fall,College of Fine Arts,ARC,48104,C1,HOLMES, JON,SHOP SKILLS,Undergraduate,8,3,5.0,5.0
121,2021,Fall,College of Fine Arts,ARC,48104,A2,HOLMES, JON,SHOP SKILLS,Undergraduate,8,5,5.0,5.0
122,2021,Fall,College of Fine Arts,ARC,48104,C2,HOLMES, JON,SHOP SKILLS,Undergraduate,9,5,4.8,4.6
123,2021,Fall,College of Fine Arts,ARC,48104,B1,HOLMES, JON,SHOP SKILLS,Undergraduate,7,4,5.0,4.75
124,2021,Fall,College of Fine Arts,ARC,48104,D1,HOLMES, JON,SHOP SKILLS,Undergraduate,8,3,5.0,5.0
125,2021,Fall,College of Fine Arts,ARC,48104,B2,HOLMES, JON,SHOP SKILLS,Undergraduate,8,6,4.83,4.67
126,2021,Fall,College of Fine Arts,ARC,48104,D2,HOLMES, JON,SHOP SKILLS,Undergraduate,8,5,4.8,4.6
127,2021,Fall,College of Fine Arts,ARC,48116,A,KARAGUZEL, OMER,BUILDING PHYSICS,Undergraduate,50,25,3.92,3.8
128,2021,Fall,College of Fine Arts,ARC,48200,D,KAPPELT, JENNA,ARCH DES STDIO,Undergraduate,10,5,2.6,2.8
129,2021,Fall,College of Fine Arts,ARC,48200,E,MARKIEWICZ, TONYA,ARCH DES STDIO,Undergraduate,9,3,2.67,2.67
130,2021,Fall,College of Fine Arts,ARC,48200,C,KING, JEFFERY,ARCH DES STDIO,Undergraduate,8,3,4.67,4.33
131,2021,Fall,College of Fine Arts,ARC,48200,1,GAROFALO, LAURA,ARCH DES STDIO,Undergraduate,46,22,2.55,2.68
132,2021,Fall,College of Fine Arts,ARC,48200,B,RODRIGUEZ LADRON DE GUEVARA, Manuel,ARCH DES STDIO,Undergraduate,9,4,4.75,4.75
133,2021,Fall,College of Fine Arts,ARC,48200,A,YANG, TOMMY,ARCH DES STDIO,Undergraduate,10,6,4.67,3.67
134,2021,Fall,College of Fine Arts,ARC,48215,A,DAMIANI, GERARD,MATERIALS & ASSEMBLY,Undergraduate,52,23,4.35,4.35
135,2021,Fall,College of Fine Arts,ARC,48250,A,GRUBER, STEFAN,URB & SOC PROD,Undergraduate,53,22,3.68,3.45
